sender_id,receiver_id,message,event_type,received_timestamp,propagation_time,detail
gossip-statefulset-6,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880393526e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-6
gossip-statefulset-8,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743910465431e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-8
gossip-statefulset-3,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743909522102e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-3
gossip-statefulset-9,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743910747341e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-9
gossip-statefulset-7,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743910163761e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-7
gossip-statefulset-8,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880855378e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-8
gossip-statefulset-1,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-1,received,1.7420743879828326e+18,3.045276,gossip-statefulset-2(10.80.5.4) received: 'nodes10_Mar102025195724_Full1.0-2493-1' from gossip-statefulset-1 in 3.05 ms 
gossip-statefulset-0,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.742074391236245e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-0
gossip-statefulset-1,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,received,1.7420743909361731e+18,2.790815,gossip-statefulset-2(10.80.5.4) received: 'nodes10_Mar102025195724_Full1.0-2493-2' from gossip-statefulset-1 in 2.79 ms 
gossip-statefulset-6,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743909926541e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-6
gossip-statefulset-5,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743909771617e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-5
gossip-statefulset-7,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880592625e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-7
gossip-statefulset-5,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880244042e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-5
gossip-statefulset-9,gossip-statefulset-2,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743881131108e+18,,gossip-statefulset-2(10.80.5.4) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-9
gossip-statefulset-0,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743882018952e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-0
gossip-statefulset-8,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880950164e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-8
gossip-statefulset-9,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743881252805e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-9
gossip-statefulset-0,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743911646874e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-0
gossip-statefulset-3,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743881795709e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-3
